country,year,month,month_num,category,events,fatalities
Sudan,2013,August,8,civilian_targeting,34,47
Sudan,2013,September,9,civilian_targeting,52,167
Sudan,2013,October,10,civilian_targeting,70,62
Sudan,2013,November,11,civilian_targeting,47,86
Sudan,2013,December,12,civilian_targeting,40,85
Sudan,2014,January,1,civilian_targeting,59,57
Sudan,2014,February,2,civilian_targeting,55,140
Sudan,2014,March,3,civilian_targeting,91,304
Sudan,2014,April,4,civilian_targeting,54,63
Sudan,2014,May,5,civilian_targeting,77,45
Sudan,2014,June,6,civilian_targeting,82,74
Sudan,2014,July,7,civilian_targeting,69,66
Sudan,2014,August,8,civilian_targeting,58,58
Sudan,2014,September,9,civilian_targeting,46,31
Sudan,2014,October,10,civilian_targeting,53,43
Sudan,2014,November,11,civilian_targeting,44,49
Sudan,2014,December,12,civilian_targeting,76,55
Sudan,2015,January,1,civilian_targeting,117,137
Sudan,2015,February,2,civilian_targeting,69,121
Sudan,2015,March,3,civilian_targeting,57,134
Sudan,2015,April,4,civilian_targeting,86,147
Sudan,2015,May,5,civilian_targeting,92,67
Sudan,2015,June,6,civilian_targeting,54,93
Sudan,2015,July,7,civilian_targeting,70,103
Sudan,2015,August,8,civilian_targeting,45,36
Sudan,2015,September,9,civilian_targeting,38,27
Sudan,2015,October,10,civilian_targeting,53,33
Sudan,2015,November,11,civilian_targeting,55,53
Sudan,2015,December,12,civilian_targeting,63,59
Sudan,2016,January,1,civilian_targeting,68,232
Sudan,2016,February,2,civilian_targeting,59,88
Sudan,2016,March,3,civilian_targeting,33,52
Sudan,2016,April,4,civilian_targeting,64,131
Sudan,2016,May,5,civilian_targeting,55,53
Sudan,2016,June,6,civilian_targeting,72,65
Sudan,2016,July,7,civilian_targeting,43,36
Sudan,2016,August,8,civilian_targeting,67,67
Sudan,2016,September,9,civilian_targeting,81,65
Sudan,2016,October,10,civilian_targeting,62,34
Sudan,2016,November,11,civilian_targeting,57,35
Sudan,2016,December,12,civilian_targeting,54,37
Sudan,2017,January,1,civilian_targeting,47,35
Sudan,2017,February,2,civilian_targeting,38,29
Sudan,2017,March,3,civilian_targeting,33,45
Sudan,2017,April,4,civilian_targeting,34,56
Sudan,2017,May,5,civilian_targeting,36,57
Sudan,2017,June,6,civilian_targeting,43,39
Sudan,2017,July,7,civilian_targeting,30,36
Sudan,2017,August,8,civilian_targeting,31,18
Sudan,2017,September,9,civilian_targeting,27,29
Sudan,2017,October,10,civilian_targeting,47,39
Sudan,2017,November,11,civilian_targeting,28,16
Sudan,2017,December,12,civilian_targeting,25,9
Sudan,2018,January,1,civilian_targeting,21,9
Sudan,2018,February,2,civilian_targeting,20,27
Sudan,2018,March,3,civilian_targeting,22,23
Sudan,2018,April,4,civilian_targeting,28,35
Sudan,2018,May,5,civilian_targeting,23,16
Sudan,2018,June,6,civilian_targeting,36,31
Sudan,2018,July,7,civilian_targeting,35,22
Sudan,2018,August,8,civilian_targeting,15,17
Sudan,2018,September,9,civilian_targeting,31,11
Sudan,2018,October,10,civilian_targeting,41,74
Sudan,2018,November,11,civilian_targeting,30,17
Sudan,2018,December,12,civilian_targeting,28,43
Sudan,2019,January,1,civilian_targeting,35,20
Sudan,2019,February,2,civilian_targeting,20,9
Sudan,2019,March,3,civilian_targeting,31,26
Sudan,2019,April,4,civilian_targeting,21,19
Sudan,2019,May,5,civilian_targeting,24,14
Sudan,2019,June,6,civilian_targeting,32,162
Sudan,2019,July,7,civilian_targeting,35,29
Sudan,2019,August,8,civilian_targeting,21,17
Sudan,2019,September,9,civilian_targeting,14,21
Sudan,2019,October,10,civilian_targeting,35,10
Sudan,2019,November,11,civilian_targeting,41,29
Sudan,2019,December,12,civilian_targeting,38,63
Sudan,2020,January,1,civilian_targeting,24,68
Sudan,2020,February,2,civilian_targeting,18,8
Sudan,2020,March,3,civilian_targeting,18,27
Sudan,2020,April,4,civilian_targeting,23,30
Sudan,2020,May,5,civilian_targeting,30,43
Sudan,2020,June,6,civilian_targeting,29,38
Sudan,2020,July,7,civilian_targeting,34,62
Sudan,2020,August,8,civilian_targeting,18,10
Sudan,2020,September,9,civilian_targeting,18,20
Sudan,2020,October,10,civilian_targeting,19,31
Sudan,2020,November,11,civilian_targeting,15,13
Sudan,2020,December,12,civilian_targeting,29,27
Sudan,2021,January,1,civilian_targeting,49,117
Sudan,2021,February,2,civilian_targeting,30,29
Sudan,2021,March,3,civilian_targeting,33,30
Sudan,2021,April,4,civilian_targeting,24,26
Sudan,2021,May,5,civilian_targeting,28,41
Sudan,2021,June,6,civilian_targeting,36,28
Sudan,2021,July,7,civilian_targeting,42,53
Sudan,2021,August,8,civilian_targeting,39,42
Sudan,2021,September,9,civilian_targeting,32,20
Sudan,2021,October,10,civilian_targeting,42,59
Sudan,2021,November,11,civilian_targeting,47,66
Sudan,2021,December,12,civilian_targeting,58,83
Sudan,2022,January,1,civilian_targeting,68,50
Sudan,2022,February,2,civilian_targeting,51,46
Sudan,2022,March,3,civilian_targeting,63,78
Sudan,2022,April,4,civilian_targeting,35,96
Sudan,2022,May,5,civilian_targeting,68,52
Sudan,2022,June,6,civilian_targeting,68,75
Sudan,2022,July,7,civilian_targeting,63,25
Sudan,2022,August,8,civilian_targeting,39,44
Sudan,2022,September,9,civilian_targeting,41,28
Sudan,2022,October,10,civilian_targeting,51,62
Sudan,2022,November,11,civilian_targeting,66,40
Sudan,2022,December,12,civilian_targeting,57,45
Sudan,2023,January,1,civilian_targeting,66,53
Sudan,2023,February,2,civilian_targeting,70,44
Sudan,2023,March,3,civilian_targeting,40,56
Sudan,2023,April,4,civilian_targeting,100,186
Sudan,2023,May,5,civilian_targeting,148,364
Sudan,2023,June,6,civilian_targeting,149,681
Sudan,2023,July,7,civilian_targeting,153,300
Sudan,2023,August,8,civilian_targeting,139,260
Sudan,2023,September,9,civilian_targeting,165,410
Sudan,2023,October,10,civilian_targeting,160,377
Sudan,2023,November,11,civilian_targeting,135,761
Sudan,2023,December,12,civilian_targeting,153,426
Sudan,2024,January,1,civilian_targeting,131,312
Sudan,2024,February,2,civilian_targeting,201,486
Sudan,2024,March,3,civilian_targeting,155,320
Sudan,2024,April,4,civilian_targeting,204,360
Sudan,2024,May,5,civilian_targeting,183,340
Sudan,2024,June,6,civilian_targeting,141,457
Sudan,2024,July,7,civilian_targeting,127,286
Sudan,2024,August,8,civilian_targeting,210,414
Sudan,2024,September,9,civilian_targeting,191,436
Sudan,2024,October,10,civilian_targeting,345,1278
Sudan,2024,November,11,civilian_targeting,277,909
Sudan,2024,December,12,civilian_targeting,240,826
Sudan,2025,January,1,civilian_targeting,274,752
Sudan,2025,February,2,civilian_targeting,228,805
Sudan,2025,March,3,civilian_targeting,199,573
Sudan,2025,April,4,civilian_targeting,130,721
Sudan,2025,May,5,civilian_targeting,142,480
Sudan,2025,June,6,civilian_targeting,132,308
Sudan,2025,July,7,civilian_targeting,93,233
Sudan,2025,August,8,civilian_targeting,109,300
Sudan,2025,September,9,civilian_targeting,65,142
Sudan,2025,October,10,civilian_targeting,106,2317
Sudan,2025,November,11,civilian_targeting,77,121
Sudan,2025,December,12,civilian_targeting,104,497
Sudan,2026,January,1,civilian_targeting,117,436
Sudan,2026,February,2,civilian_targeting,84,205
Sudan,2026,March,3,civilian_targeting,101,447
Sudan,2026,April,4,civilian_targeting,85,152
Sudan,2026,May,5,civilian_targeting,91,278
Sudan,2026,June,6,civilian_targeting,81,219
Sudan,2026,July,7,civilian_targeting,151,269
Sudan,2026,August,8,civilian_targeting,92,202
Sudan,2026,September,9,civilian_targeting,11,29
Sudan,1997,January,1,demonstrations,8,
Sudan,1997,February,2,demonstrations,0,
Sudan,1997,March,3,demonstrations,1,
Sudan,1997,April,4,demonstrations,1,
Sudan,1997,May,5,demonstrations,2,
Sudan,1997,June,6,demonstrations,1,
Sudan,1997,July,7,demonstrations,1,
Sudan,1997,August,8,demonstrations,0,
Sudan,1997,September,9,demonstrations,0,
Sudan,1997,October,10,demonstrations,0,
Sudan,1997,November,11,demonstrations,3,
Sudan,1997,December,12,demonstrations,2,
Sudan,1998,January,1,demonstrations,1,
Sudan,1998,February,2,demonstrations,0,
Sudan,1998,March,3,demonstrations,0,
Sudan,1998,April,4,demonstrations,0,
Sudan,1998,May,5,demonstrations,0,
Sudan,1998,June,6,demonstrations,4,
Sudan,1998,July,7,demonstrations,0,
Sudan,1998,August,8,demonstrations,3,
Sudan,1998,September,9,demonstrations,0,
Sudan,1998,October,10,demonstrations,2,
Sudan,1998,November,11,demonstrations,0,
Sudan,1998,December,12,demonstrations,1,
Sudan,1999,January,1,demonstrations,2,
Sudan,1999,February,2,demonstrations,0,
Sudan,1999,March,3,demonstrations,0,
Sudan,1999,April,4,demonstrations,0,
Sudan,1999,May,5,demonstrations,2,
Sudan,1999,June,6,demonstrations,1,
Sudan,1999,July,7,demonstrations,2,
Sudan,1999,August,8,demonstrations,1,
Sudan,1999,September,9,demonstrations,6,
Sudan,1999,October,10,demonstrations,3,
Sudan,1999,November,11,demonstrations,0,
Sudan,1999,December,12,demonstrations,0,
Sudan,2000,January,1,demonstrations,1,
Sudan,2000,February,2,demonstrations,0,
Sudan,2000,March,3,demonstrations,0,
Sudan,2000,April,4,demonstrations,1,
Sudan,2000,May,5,demonstrations,1,
Sudan,2000,June,6,demonstrations,4,
Sudan,2000,July,7,demonstrations,0,
Sudan,2000,August,8,demonstrations,0,
Sudan,2000,September,9,demonstrations,8,
Sudan,2000,October,10,demonstrations,2,
Sudan,2000,November,11,demonstrations,1,
Sudan,2000,December,12,demonstrations,2,
Sudan,2001,January,1,demonstrations,1,
Sudan,2001,February,2,demonstrations,4,
Sudan,2001,March,3,demonstrations,2,
Sudan,2001,April,4,demonstrations,0,
Sudan,2001,May,5,demonstrations,4,
Sudan,2001,June,6,demonstrations,1,
Sudan,2001,July,7,demonstrations,0,
Sudan,2001,August,8,demonstrations,3,
Sudan,2001,September,9,demonstrations,0,
Sudan,2001,October,10,demonstrations,6,
Sudan,2001,November,11,demonstrations,2,
Sudan,2001,December,12,demonstrations,1,
Sudan,2002,January,1,demonstrations,1,
Sudan,2002,February,2,demonstrations,0,
Sudan,2002,March,3,demonstrations,1,
Sudan,2002,April,4,demonstrations,3,
Sudan,2002,May,5,demonstrations,0,
Sudan,2002,June,6,demonstrations,0,
Sudan,2002,July,7,demonstrations,0,
Sudan,2002,August,8,demonstrations,2,
Sudan,2002,September,9,demonstrations,3,
Sudan,2002,October,10,demonstrations,2,
Sudan,2002,November,11,demonstrations,3,
Sudan,2002,December,12,demonstrations,0,
Sudan,2003,January,1,demonstrations,2,
Sudan,2003,February,2,demonstrations,1,
Sudan,2003,March,3,demonstrations,2,
Sudan,2003,April,4,demonstrations,0,
Sudan,2003,May,5,demonstrations,0,
Sudan,2003,June,6,demonstrations,0,
Sudan,2003,July,7,demonstrations,1,
Sudan,2003,August,8,demonstrations,1,
Sudan,2003,September,9,demonstrations,0,
Sudan,2003,October,10,demonstrations,1,
Sudan,2003,November,11,demonstrations,1,
Sudan,2003,December,12,demonstrations,0,
Sudan,2004,January,1,demonstrations,0,
Sudan,2004,February,2,demonstrations,1,
Sudan,2004,March,3,demonstrations,0,
Sudan,2004,April,4,demonstrations,0,
Sudan,2004,May,5,demonstrations,0,
Sudan,2004,June,6,demonstrations,0,
Sudan,2004,July,7,demonstrations,1,
Sudan,2004,August,8,demonstrations,1,
Sudan,2004,September,9,demonstrations,0,
Sudan,2004,October,10,demonstrations,0,
Sudan,2004,November,11,demonstrations,0,
Sudan,2004,December,12,demonstrations,0,
Sudan,2005,January,1,demonstrations,2,
Sudan,2005,February,2,demonstrations,1,
Sudan,2005,March,3,demonstrations,2,
Sudan,2005,April,4,demonstrations,1,
Sudan,2005,May,5,demonstrations,2,
Sudan,2005,June,6,demonstrations,0,
Sudan,2005,July,7,demonstrations,0,
Sudan,2005,August,8,demonstrations,5,
Sudan,2005,September,9,demonstrations,0,
Sudan,2005,October,10,demonstrations,0,
Sudan,2005,November,11,demonstrations,1,
Sudan,2005,December,12,demonstrations,1,
Sudan,2006,January,1,demonstrations,0,
Sudan,2006,February,2,demonstrations,1,
Sudan,2006,March,3,demonstrations,0,
Sudan,2006,April,4,demonstrations,0,
Sudan,2006,May,5,demonstrations,1,
Sudan,2006,June,6,demonstrations,0,
Sudan,2006,July,7,demonstrations,0,
Sudan,2006,August,8,demonstrations,1,
Sudan,2006,September,9,demonstrations,0,
Sudan,2006,October,10,demonstrations,0,
Sudan,2006,November,11,demonstrations,0,
Sudan,2006,December,12,demonstrations,3,
Sudan,2007,January,1,demonstrations,0,
Sudan,2007,February,2,demonstrations,0,
Sudan,2007,March,3,demonstrations,1,
Sudan,2007,April,4,demonstrations,0,
Sudan,2007,May,5,demonstrations,0,
Sudan,2007,June,6,demonstrations,0,
Sudan,2007,July,7,demonstrations,0,
Sudan,2007,August,8,demonstrations,0,
Sudan,2007,September,9,demonstrations,0,
Sudan,2007,October,10,demonstrations,0,
Sudan,2007,November,11,demonstrations,0,
Sudan,2007,December,12,demonstrations,0,
Sudan,2008,January,1,demonstrations,0,
Sudan,2008,February,2,demonstrations,0,
Sudan,2008,March,3,demonstrations,2,
Sudan,2008,April,4,demonstrations,1,
Sudan,2008,May,5,demonstrations,0,
Sudan,2008,June,6,demonstrations,1,
Sudan,2008,July,7,demonstrations,0,
Sudan,2008,August,8,demonstrations,1,
Sudan,2008,September,9,demonstrations,1,
Sudan,2008,October,10,demonstrations,0,
Sudan,2008,November,11,demonstrations,0,
Sudan,2008,December,12,demonstrations,0,
Sudan,2009,January,1,demonstrations,0,
Sudan,2009,February,2,demonstrations,1,
Sudan,2009,March,3,demonstrations,3,
Sudan,2009,April,4,demonstrations,1,
Sudan,2009,May,5,demonstrations,0,
Sudan,2009,June,6,demonstrations,0,
Sudan,2009,July,7,demonstrations,0,
Sudan,2009,August,8,demonstrations,2,
Sudan,2009,September,9,demonstrations,2,
Sudan,2009,October,10,demonstrations,1,
Sudan,2009,November,11,demonstrations,0,
Sudan,2009,December,12,demonstrations,3,
Sudan,2010,January,1,demonstrations,1,
Sudan,2010,February,2,demonstrations,0,
Sudan,2010,March,3,demonstrations,0,
Sudan,2010,April,4,demonstrations,0,
Sudan,2010,May,5,demonstrations,0,
Sudan,2010,June,6,demonstrations,1,
Sudan,2010,July,7,demonstrations,2,
Sudan,2010,August,8,demonstrations,0,
Sudan,2010,September,9,demonstrations,0,
Sudan,2010,October,10,demonstrations,2,
Sudan,2010,November,11,demonstrations,3,
Sudan,2010,December,12,demonstrations,6,
Sudan,2011,January,1,demonstrations,2,
Sudan,2011,February,2,demonstrations,4,
Sudan,2011,March,3,demonstrations,8,
Sudan,2011,April,4,demonstrations,16,
Sudan,2011,May,5,demonstrations,1,
Sudan,2011,June,6,demonstrations,1,
Sudan,2011,July,7,demonstrations,2,
Sudan,2011,August,8,demonstrations,1,
Sudan,2011,September,9,demonstrations,2,
Sudan,2011,October,10,demonstrations,1,
Sudan,2011,November,11,demonstrations,2,
Sudan,2011,December,12,demonstrations,4,
Sudan,2012,January,1,demonstrations,3,
Sudan,2012,February,2,demonstrations,2,
Sudan,2012,March,3,demonstrations,2,
Sudan,2012,April,4,demonstrations,1,
Sudan,2012,May,5,demonstrations,2,
Sudan,2012,June,6,demonstrations,69,
Sudan,2012,July,7,demonstrations,22,
Sudan,2012,August,8,demonstrations,4,
Sudan,2012,September,9,demonstrations,3,
Sudan,2012,October,10,demonstrations,1,
Sudan,2012,November,11,demonstrations,5,
Sudan,2012,December,12,demonstrations,7,
Sudan,2013,January,1,demonstrations,4,
Sudan,2013,February,2,demonstrations,4,
Sudan,2013,March,3,demonstrations,9,
Sudan,2013,April,4,demonstrations,18,
Sudan,2013,May,5,demonstrations,8,
Sudan,2013,June,6,demonstrations,5,
Sudan,2013,July,7,demonstrations,9,
Sudan,2013,August,8,demonstrations,1,
Sudan,2013,September,9,demonstrations,53,
Sudan,2013,October,10,demonstrations,22,
Sudan,2013,November,11,demonstrations,7,
Sudan,2013,December,12,demonstrations,1,
Sudan,2014,January,1,demonstrations,6,
Sudan,2014,February,2,demonstrations,10,
Sudan,2014,March,3,demonstrations,14,
Sudan,2014,April,4,demonstrations,13,
Sudan,2014,May,5,demonstrations,24,
Sudan,2014,June,6,demonstrations,19,
Sudan,2014,July,7,demonstrations,11,
Sudan,2014,August,8,demonstrations,21,
Sudan,2014,September,9,demonstrations,22,
Sudan,2014,October,10,demonstrations,11,
Sudan,2014,November,11,demonstrations,27,
Sudan,2014,December,12,demonstrations,17,
Sudan,2015,January,1,demonstrations,8,
Sudan,2015,February,2,demonstrations,16,
Sudan,2015,March,3,demonstrations,13,
Sudan,2015,April,4,demonstrations,35,
Sudan,2015,May,5,demonstrations,11,
Sudan,2015,June,6,demonstrations,12,
Sudan,2015,July,7,demonstrations,15,
Sudan,2015,August,8,demonstrations,7,
Sudan,2015,September,9,demonstrations,7,
Sudan,2015,October,10,demonstrations,5,
Sudan,2015,November,11,demonstrations,12,
Sudan,2015,December,12,demonstrations,13,
Sudan,2016,January,1,demonstrations,8,
Sudan,2016,February,2,demonstrations,10,
Sudan,2016,March,3,demonstrations,10,
Sudan,2016,April,4,demonstrations,36,
Sudan,2016,May,5,demonstrations,13,
Sudan,2016,June,6,demonstrations,12,
Sudan,2016,July,7,demonstrations,4,
Sudan,2016,August,8,demonstrations,3,
Sudan,2016,September,9,demonstrations,18,
Sudan,2016,October,10,demonstrations,22,
Sudan,2016,November,11,demonstrations,34,
Sudan,2016,December,12,demonstrations,20,
Sudan,2017,January,1,demonstrations,18,
Sudan,2017,February,2,demonstrations,19,
Sudan,2017,March,3,demonstrations,38,
Sudan,2017,April,4,demonstrations,17,
Sudan,2017,May,5,demonstrations,11,
Sudan,2017,June,6,demonstrations,3,
Sudan,2017,July,7,demonstrations,20,
Sudan,2017,August,8,demonstrations,5,
Sudan,2017,September,9,demonstrations,10,
Sudan,2017,October,10,demonstrations,8,
Sudan,2017,November,11,demonstrations,8,
Sudan,2017,December,12,demonstrations,8,
Sudan,2018,January,1,demonstrations,40,
Sudan,2018,February,2,demonstrations,7,
Sudan,2018,March,3,demonstrations,6,
Sudan,2018,April,4,demonstrations,1,
Sudan,2018,May,5,demonstrations,12,
Sudan,2018,June,6,demonstrations,12,
Sudan,2018,July,7,demonstrations,1,
Sudan,2018,August,8,demonstrations,4,
Sudan,2018,September,9,demonstrations,4,
Sudan,2018,October,10,demonstrations,5,
Sudan,2018,November,11,demonstrations,1,
Sudan,2018,December,12,demonstrations,100,
Sudan,2019,January,1,demonstrations,128,
Sudan,2019,February,2,demonstrations,132,
Sudan,2019,March,3,demonstrations,107,
Sudan,2019,April,4,demonstrations,113,
Sudan,2019,May,5,demonstrations,102,
Sudan,2019,June,6,demonstrations,114,
Sudan,2019,July,7,demonstrations,141,
Sudan,2019,August,8,demonstrations,52,
Sudan,2019,September,9,demonstrations,92,
Sudan,2019,October,10,demonstrations,56,
Sudan,2019,November,11,demonstrations,55,
Sudan,2019,December,12,demonstrations,63,
Sudan,2020,January,1,demonstrations,49,
Sudan,2020,February,2,demonstrations,51,
Sudan,2020,March,3,demonstrations,32,
Sudan,2020,April,4,demonstrations,28,
Sudan,2020,May,5,demonstrations,18,
Sudan,2020,June,6,demonstrations,62,
Sudan,2020,July,7,demonstrations,75,
Sudan,2020,August,8,demonstrations,43,
Sudan,2020,September,9,demonstrations,46,
Sudan,2020,October,10,demonstrations,86,
Sudan,2020,November,11,demonstrations,31,
Sudan,2020,December,12,demonstrations,51,
Sudan,2021,January,1,demonstrations,59,
Sudan,2021,February,2,demonstrations,48,
Sudan,2021,March,3,demonstrations,52,
Sudan,2021,April,4,demonstrations,54,
Sudan,2021,May,5,demonstrations,31,
Sudan,2021,June,6,demonstrations,76,
Sudan,2021,July,7,demonstrations,37,
Sudan,2021,August,8,demonstrations,48,
Sudan,2021,September,9,demonstrations,67,
Sudan,2021,October,10,demonstrations,138,
Sudan,2021,November,11,demonstrations,142,
Sudan,2021,December,12,demonstrations,154,
Sudan,2022,January,1,demonstrations,229,
Sudan,2022,February,2,demonstrations,150,
Sudan,2022,March,3,demonstrations,201,
Sudan,2022,April,4,demonstrations,156,
Sudan,2022,May,5,demonstrations,157,
Sudan,2022,June,6,demonstrations,192,
Sudan,2022,July,7,demonstrations,104,
Sudan,2022,August,8,demonstrations,83,
Sudan,2022,September,9,demonstrations,91,
Sudan,2022,October,10,demonstrations,189,
Sudan,2022,November,11,demonstrations,119,
Sudan,2022,December,12,demonstrations,155,
Sudan,2023,January,1,demonstrations,135,
Sudan,2023,February,2,demonstrations,119,
Sudan,2023,March,3,demonstrations,118,
Sudan,2023,April,4,demonstrations,104,
Sudan,2023,May,5,demonstrations,23,
Sudan,2023,June,6,demonstrations,18,
Sudan,2023,July,7,demonstrations,21,
Sudan,2023,August,8,demonstrations,9,
Sudan,2023,September,9,demonstrations,10,
Sudan,2023,October,10,demonstrations,9,
Sudan,2023,November,11,demonstrations,14,
Sudan,2023,December,12,demonstrations,23,
Sudan,2024,January,1,demonstrations,11,
Sudan,2024,February,2,demonstrations,5,
Sudan,2024,March,3,demonstrations,7,
Sudan,2024,April,4,demonstrations,6,
Sudan,2024,May,5,demonstrations,8,
Sudan,2024,June,6,demonstrations,4,
Sudan,2024,July,7,demonstrations,1,
Sudan,2024,August,8,demonstrations,12,
Sudan,2024,September,9,demonstrations,6,
Sudan,2024,October,10,demonstrations,4,
Sudan,2024,November,11,demonstrations,2,
Sudan,2024,December,12,demonstrations,10,
Sudan,2025,January,1,demonstrations,8,
Sudan,2025,February,2,demonstrations,17,
Sudan,2025,March,3,demonstrations,1,
Sudan,2025,April,4,demonstrations,11,
Sudan,2025,May,5,demonstrations,3,
Sudan,2025,June,6,demonstrations,13,
Sudan,2025,July,7,demonstrations,10,
Sudan,2025,August,8,demonstrations,10,
Sudan,2025,September,9,demonstrations,6,
Sudan,2025,October,10,demonstrations,29,
Sudan,2025,November,11,demonstrations,15,
Sudan,2025,December,12,demonstrations,57,
Sudan,2026,January,1,demonstrations,15,
Sudan,2026,February,2,demonstrations,8,
Sudan,2026,March,3,demonstrations,15,
Sudan,2026,April,4,demonstrations,13,
Sudan,2026,May,5,demonstrations,10,
Sudan,2026,June,6,demonstrations,10,
Sudan,2026,July,7,demonstrations,8,
Sudan,2026,August,8,demonstrations,9,
Sudan,2026,September,9,demonstrations,2,
Sudan,1997,January,1,political_violence,45,1860
Sudan,1997,February,2,political_violence,5,67
Sudan,1997,March,3,political_violence,47,447
Sudan,1997,April,4,political_violence,36,680
Sudan,1997,May,5,political_violence,11,32
Sudan,1997,June,6,political_violence,12,887
Sudan,1997,July,7,political_violence,12,133
Sudan,1997,August,8,political_violence,17,426
Sudan,1997,September,9,political_violence,4,111
Sudan,1997,October,10,political_violence,7,94
Sudan,1997,November,11,political_violence,8,35
Sudan,1997,December,12,political_violence,9,105
Sudan,1998,January,1,political_violence,16,93
Sudan,1998,February,2,political_violence,16,226
Sudan,1998,March,3,political_violence,5,80
Sudan,1998,April,4,political_violence,17,259
Sudan,1998,May,5,political_violence,31,610
Sudan,1998,June,6,political_violence,18,340
Sudan,1998,July,7,political_violence,15,484
Sudan,1998,August,8,political_violence,6,50
Sudan,1998,September,9,political_violence,28,330
Sudan,1998,October,10,political_violence,20,849
Sudan,1998,November,11,political_violence,18,49
Sudan,1998,December,12,political_violence,31,133
Sudan,1999,January,1,political_violence,16,215
Sudan,1999,February,2,political_violence,15,252
Sudan,1999,March,3,political_violence,9,436
Sudan,1999,April,4,political_violence,27,421
Sudan,1999,May,5,political_violence,32,241
Sudan,1999,June,6,political_violence,10,77
Sudan,1999,July,7,political_violence,7,137
Sudan,1999,August,8,political_violence,6,4
Sudan,1999,September,9,political_violence,10,25
Sudan,1999,October,10,political_violence,1,0
Sudan,1999,November,11,political_violence,3,11
Sudan,1999,December,12,political_violence,2,11
Sudan,2000,January,1,political_violence,4,8
Sudan,2000,February,2,political_violence,6,39
Sudan,2000,March,3,political_violence,42,186
Sudan,2000,April,4,political_violence,13,92
Sudan,2000,May,5,political_violence,7,32
Sudan,2000,June,6,political_violence,19,411
Sudan,2000,July,7,political_violence,21,325
Sudan,2000,August,8,political_violence,16,20
Sudan,2000,September,9,political_violence,7,113
Sudan,2000,October,10,political_violence,16,11
Sudan,2000,November,11,political_violence,14,96
Sudan,2000,December,12,political_violence,12,60
Sudan,2001,January,1,political_violence,17,675
Sudan,2001,February,2,political_violence,3,44
Sudan,2001,March,3,political_violence,3,4
Sudan,2001,April,4,political_violence,17,758
Sudan,2001,May,5,political_violence,29,797
Sudan,2001,June,6,political_violence,22,175
Sudan,2001,July,7,political_violence,9,10
Sudan,2001,August,8,political_violence,11,70
Sudan,2001,September,9,political_violence,9,13
Sudan,2001,October,10,political_violence,15,65
Sudan,2001,November,11,political_violence,10,15
Sudan,2001,December,12,political_violence,6,0
Sudan,2002,January,1,political_violence,9,26
Sudan,2002,February,2,political_violence,6,83
Sudan,2002,March,3,political_violence,17,190
Sudan,2002,April,4,political_violence,36,616
Sudan,2002,May,5,political_violence,29,812
Sudan,2002,June,6,political_violence,28,719
Sudan,2002,July,7,political_violence,18,101
Sudan,2002,August,8,political_violence,20,15
Sudan,2002,September,9,political_violence,33,3175
Sudan,2002,October,10,political_violence,20,24
Sudan,2002,November,11,political_violence,7,64
Sudan,2002,December,12,political_violence,7,91
Sudan,2003,January,1,political_violence,8,21
Sudan,2003,February,2,political_violence,6,31
Sudan,2003,March,3,political_violence,10,265
Sudan,2003,April,4,political_violence,8,298
Sudan,2003,May,5,political_violence,15,620
Sudan,2003,June,6,political_violence,5,10
Sudan,2003,July,7,political_violence,34,1957
Sudan,2003,August,8,political_violence,17,1900
Sudan,2003,September,9,political_violence,11,192
Sudan,2003,October,10,political_violence,18,348
Sudan,2003,November,11,political_violence,38,699
Sudan,2003,December,12,political_violence,22,1715
Sudan,2004,January,1,political_violence,53,4500
Sudan,2004,February,2,political_violence,45,819
Sudan,2004,March,3,political_violence,51,1143
Sudan,2004,April,4,political_violence,27,268
Sudan,2004,May,5,political_violence,33,632
Sudan,2004,June,6,political_violence,35,620
Sudan,2004,July,7,political_violence,71,1362
Sudan,2004,August,8,political_violence,41,358
Sudan,2004,September,9,political_violence,31,378
Sudan,2004,October,10,political_violence,39,136
Sudan,2004,November,11,political_violence,52,396
Sudan,2004,December,12,political_violence,51,181
Sudan,2005,January,1,political_violence,38,378
Sudan,2005,February,2,political_violence,30,66
Sudan,2005,March,3,political_violence,33,26
Sudan,2005,April,4,political_violence,27,157
Sudan,2005,May,5,political_violence,19,43
Sudan,2005,June,6,political_violence,20,39
Sudan,2005,July,7,political_violence,18,47
Sudan,2005,August,8,political_violence,20,207
Sudan,2005,September,9,political_violence,40,302
Sudan,2005,October,10,political_violence,17,106
Sudan,2005,November,11,political_violence,24,205
Sudan,2005,December,12,political_violence,16,125
Sudan,2006,January,1,political_violence,16,103
Sudan,2006,February,2,political_violence,11,25
Sudan,2006,March,3,political_violence,11,61
Sudan,2006,April,4,political_violence,7,23
Sudan,2006,May,5,political_violence,8,126
Sudan,2006,June,6,political_violence,13,30
Sudan,2006,July,7,political_violence,15,151
Sudan,2006,August,8,political_violence,12,14
Sudan,2006,September,9,political_violence,10,2
Sudan,2006,October,10,political_violence,22,288
Sudan,2006,November,11,political_violence,34,294
Sudan,2006,December,12,political_violence,21,360
Sudan,2007,January,1,political_violence,15,110
Sudan,2007,February,2,political_violence,12,111
Sudan,2007,March,3,political_violence,8,134
Sudan,2007,April,4,political_violence,20,200
Sudan,2007,May,5,political_violence,8,164
Sudan,2007,June,6,political_violence,3,28
Sudan,2007,July,7,political_violence,2,400
